"id_cheptel","id_commune","id_volume","ra_3010_dim2_mod","ra_3010_dim3_mod","n118_mod","n027_mod","valeur","volume"
23,6,44,11,1,0,40,2039,1472362
24,6,44,11,1,0.11,40,738,1472362
25,6,44,11,1,0.12,40,1301,1472362
26,6,44,1,1,0,40,609,1472362
27,6,44,1,1,0.11,40,285,1472362
28,6,44,1,1,0.12,40,324,1472362
29,6,44,2,1,0,40,403,1472362
30,6,44,2,1,0.11,40,200,1472362
31,6,44,2,1,0.12,40,203,1472362
32,6,44,4,1,0,40,403,1472362
33,6,44,4,1,0.11,40,200,1472362
34,6,44,4,1,0.12,40,203,1472362
35,6,44,5,1,0,40,31,1472362
36,6,44,5,1,0.11,40,17,1472362
37,6,44,5,1,0.12,40,14,1472362
38,6,44,6,1,0,40,175,1472362
39,6,44,6,1,0.11,40,68,1472362
40,6,44,6,1,0.12,40,107,1472362
41,6,44,7,1,0,40,31,1472362
42,6,44,7,1,0.11,40,17,1472362
43,6,44,7,1,0.12,40,14,1472362
44,6,44,10,1,0.11,40,733,1472362
45,6,44,11,1,0,40,1125,1472362
46,6,44,12,1,0,40,99,1472362
47,6,44,12,1,0.11,40,26,1472362
48,6,44,12,1,0.12,40,73,1472362
49,6,44,1,1,0,40,979,1472362
50,6,44,1,1,0.11,40,294,1472362
1,7,44,1,1,0,40,742,1472362
2,7,44,1,1,0.11,40,376,1472362
3,7,44,1,1,0.12,40,366,1472362
4,7,44,2,1,0,40,475,1472362
5,7,44,2,1,0.11,40,241,1472362
6,7,44,2,1,0.12,40,234,1472362
7,7,44,4,1,0,40,475,1472362
8,7,44,4,1,0.11,40,241,1472362
9,7,44,4,1,0.12,40,234,1472362
10,7,44,5,1,0,40,42,1472362
11,7,44,5,1,0.11,40,32,1472362
12,7,44,5,1,0.12,40,10,1472362
13,7,44,6,1,0,40,225,1472362
14,7,44,6,1,0.11,40,103,1472362
15,7,44,6,1,0.12,40,122,1472362
16,7,44,7,1,0,40,78,1472362
17,7,44,7,1,0.11,40,56,1472362
18,7,44,7,1,0.12,40,22,1472362
19,7,44,8,1,0,40,400,1472362
20,7,44,10,1,0,40,2325,1472362
21,7,44,10,1,0.11,40,857,1472362
22,7,44,10,1,0.12,40,1468,1472362
23,7,44,11,1,0,40,2039,1472362
24,7,44,11,1,0.11,40,738,1472362
25,7,44,11,1,0.12,40,1301,1472362
26,7,44,1,1,0,40,609,1472362
27,7,44,1,1,0.11,40,285,1472362
28,7,44,1,1,0.12,40,324,1472362
29,7,44,2,1,0,40,403,1472362
30,7,44,2,1,0.11,40,200,1472362
31,7,44,2,1,0.12,40,203,1472362
32,7,44,4,1,0,40,403,1472362
33,7,44,4,1,0.11,40,200,1472362
34,7,44,4,1,0.12,40,203,1472362
35,7,44,5,1,0,40,31,1472362
36,7,44,5,1,0.11,40,17,1472362
37,7,44,5,1,0.12,40,14,1472362
38,7,44,6,1,0,40,175,1472362
39,7,44,6,1,0.11,40,68,1472362
40,7,44,6,1,0.12,40,107,1472362
41,7,44,7,1,0,40,31,1472362
42,7,44,7,1,0.11,40,17,1472362
43,7,44,7,1,0.12,40,14,1472362
44,7,44,10,1,0.11,40,733,1472362
45,7,44,11,1,0,40,1125,1472362
46,7,44,12,1,0,40,99,1472362
47,7,44,12,1,0.11,40,26,1472362
48,7,44,12,1,0.12,40,73,1472362
49,7,44,1,1,0,40,979,1472362
50,7,44,1,1,0.11,40,294,1472362
1,8,44,1,1,0,40,742,1472362
2,8,44,1,1,0.11,40,376,1472362
3,8,44,1,1,0.12,40,366,1472362
4,8,44,2,1,0,40,475,1472362
5,8,44,2,1,0.11,40,241,1472362
6,8,44,2,1,0.12,40,234,1472362
7,8,44,4,1,0,40,475,1472362
8,8,44,4,1,0.11,40,241,1472362
9,8,44,4,1,0.12,40,234,1472362
10,8,44,5,1,0,40,42,1472362
11,8,44,5,1,0.11,40,32,1472362
12,8,44,5,1,0.12,40,10,1472362
13,8,44,6,1,0,40,225,1472362
14,8,44,6,1,0.11,40,103,1472362
15,8,44,6,1,0.12,40,122,1472362
16,8,44,7,1,0,40,78,1472362
17,8,44,7,1,0.11,40,56,1472362
18,8,44,7,1,0.12,40,22,1472362
19,8,44,8,1,0,40,400,1472362
20,8,44,10,1,0,40,2325,1472362
21,8,44,10,1,0.11,40,857,1472362
22,8,44,10,1,0.12,40,1468,1472362
23,8,44,11,1,0,40,2039,1472362
24,8,44,11,1,0.11,40,738,1472362
25,8,44,11,1,0.12,40,1301,1472362
26,8,44,1,1,0,40,609,1472362
27,8,44,1,1,0.11,40,285,1472362
28,8,44,1,1,0.12,40,324,1472362
29,8,44,2,1,0,40,403,1472362
30,8,44,2,1,0.11,40,200,1472362
31,8,44,2,1,0.12,40,203,1472362
32,8,44,4,1,0,40,403,1472362
33,8,44,4,1,0.11,40,200,1472362
34,8,44,4,1,0.12,40,203,1472362
35,8,44,5,1,0,40,31,1472362
36,8,44,5,1,0.11,40,17,1472362
37,8,44,5,1,0.12,40,14,1472362
38,8,44,6,1,0,40,175,1472362
39,8,44,6,1,0.11,40,68,1472362
40,8,44,6,1,0.12,40,107,1472362
41,8,44,7,1,0,40,31,1472362
42,8,44,7,1,0.11,40,17,1472362
43,8,44,7,1,0.12,40,14,1472362
44,8,44,10,1,0.11,40,733,1472362
45,8,44,11,1,0,40,1125,1472362
46,8,44,12,1,0,40,99,1472362
47,8,44,12,1,0.11,40,26,1472362
48,8,44,12,1,0.12,40,73,1472362
49,8,44,1,1,0,40,979,1472362
50,8,44,1,1,0.11,40,294,1472362
1,9,44,1,1,0,40,742,1472362
2,9,44,1,1,0.11,40,376,1472362
3,9,44,1,1,0.12,40,366,1472362
4,9,44,2,1,0,40,475,1472362
5,9,44,2,1,0.11,40,241,1472362
6,9,44,2,1,0.12,40,234,1472362
7,9,44,4,1,0,40,475,1472362
8,9,44,4,1,0.11,40,241,1472362
9,9,44,4,1,0.12,40,234,1472362
10,9,44,5,1,0,40,42,1472362
11,9,44,5,1,0.11,40,32,1472362
12,9,44,5,1,0.12,40,10,1472362
13,9,44,6,1,0,40,225,1472362
14,9,44,6,1,0.11,40,103,1472362
15,9,44,6,1,0.12,40,122,1472362
16,9,44,7,1,0,40,78,1472362
17,9,44,7,1,0.11,40,56,1472362
18,9,44,7,1,0.12,40,22,1472362
19,9,44,8,1,0,40,400,1472362
20,9,44,10,1,0,40,2325,1472362
21,9,44,10,1,0.11,40,857,1472362
22,9,44,10,1,0.12,40,1468,1472362
23,9,44,11,1,0,40,2039,1472362
24,9,44,11,1,0.11,40,738,1472362
25,9,44,11,1,0.12,40,1301,1472362
26,9,44,1,1,0,40,609,1472362
27,9,44,1,1,0.11,40,285,1472362
28,9,44,1,1,0.12,40,324,1472362
29,9,44,2,1,0,40,403,1472362
30,9,44,2,1,0.11,40,200,1472362
31,9,44,2,1,0.12,40,203,1472362
32,9,44,4,1,0,40,403,1472362
33,9,44,4,1,0.11,40,200,1472362
34,9,44,4,1,0.12,40,203,1472362
35,9,44,5,1,0,40,31,1472362
36,9,44,5,1,0.11,40,17,1472362
37,9,44,5,1,0.12,40,14,1472362
38,9,44,6,1,0,40,175,1472362
39,9,44,6,1,0.11,40,68,1472362
40,9,44,6,1,0.12,40,107,1472362
41,9,44,7,1,0,40,31,1472362
42,9,44,7,1,0.11,40,17,1472362
43,9,44,7,1,0.12,40,14,1472362
44,9,44,10,1,0.11,40,733,1472362
45,9,44,11,1,0,40,1125,1472362
46,9,44,12,1,0,40,99,1472362
47,9,44,12,1,0.11,40,26,1472362
48,9,44,12,1,0.12,40,73,1472362
49,9,44,1,1,0,40,979,1472362
50,9,44,1,1,0.11,40,294,1472362
1,10,44,1,1,0,40,742,1472362
2,10,44,1,1,0.11,40,376,1472362
3,10,44,1,1,0.12,40,366,1472362
4,10,44,2,1,0,40,475,1472362
5,10,44,2,1,0.11,40,241,1472362
6,10,44,2,1,0.12,40,234,1472362
7,10,44,4,1,0,40,475,1472362
8,10,44,4,1,0.11,40,241,1472362
9,10,44,4,1,0.12,40,234,1472362
10,10,44,5,1,0,40,42,1472362
11,10,44,5,1,0.11,40,32,1472362
12,10,44,5,1,0.12,40,10,1472362
13,10,44,6,1,0,40,225,1472362
14,10,44,6,1,0.11,40,103,1472362
15,10,44,6,1,0.12,40,122,1472362
16,10,44,7,1,0,40,78,1472362
17,10,44,7,1,0.11,40,56,1472362
18,10,44,7,1,0.12,40,22,1472362
19,10,44,8,1,0,40,400,1472362
20,10,44,10,1,0,40,2325,1472362
21,10,44,10,1,0.11,40,857,1472362
22,10,44,10,1,0.12,40,1468,1472362
23,10,44,11,1,0,40,2039,1472362
24,10,44,11,1,0.11,40,738,1472362
25,10,44,11,1,0.12,40,1301,1472362
26,10,44,1,1,0,40,609,1472362
27,10,44,1,1,0.11,40,285,1472362
28,10,44,1,1,0.12,40,324,1472362
29,10,44,2,1,0,40,403,1472362
30,10,44,2,1,0.11,40,200,1472362
31,10,44,2,1,0.12,40,203,1472362
32,10,44,4,1,0,40,403,1472362
33,10,44,4,1,0.11,40,200,1472362
34,10,44,4,1,0.12,40,203,1472362
35,10,44,5,1,0,40,31,1472362
36,10,44,5,1,0.11,40,17,1472362
37,10,44,5,1,0.12,40,14,1472362
38,10,44,6,1,0,40,175,1472362
39,10,44,6,1,0.11,40,68,1472362
40,10,44,6,1,0.12,40,107,1472362
41,10,44,7,1,0,40,31,1472362
42,10,44,7,1,0.11,40,17,1472362
43,10,44,7,1,0.12,40,14,1472362
44,10,44,10,1,0.11,40,733,1472362
45,10,44,11,1,0,40,1125,1472362
46,10,44,12,1,0,40,99,1472362
47,10,44,12,1,0.11,40,26,1472362
48,10,44,12,1,0.12,40,73,1472362
49,10,44,1,1,0,40,979,1472362
50,10,44,1,1,0.11,40,294,1472362
1,11,44,1,1,0,40,742,1472362
2,11,44,1,1,0.11,40,376,1472362
3,11,44,1,1,0.12,40,366,1472362
4,11,44,2,1,0,40,475,1472362
5,11,44,2,1,0.11,40,241,1472362
6,11,44,2,1,0.12,40,234,1472362
7,11,44,4,1,0,40,475,1472362
8,11,44,4,1,0.11,40,241,1472362
9,11,44,4,1,0.12,40,234,1472362
10,11,44,5,1,0,40,42,1472362
11,11,44,5,1,0.11,40,32,1472362
12,11,44,5,1,0.12,40,10,1472362
13,11,44,6,1,0,40,225,1472362
14,11,44,6,1,0.11,40,103,1472362
15,11,44,6,1,0.12,40,122,1472362
16,11,44,7,1,0,40,78,1472362
17,11,44,7,1,0.11,40,56,1472362
18,11,44,7,1,0.12,40,22,1472362
19,11,44,8,1,0,40,400,1472362
20,11,44,10,1,0,40,2325,1472362
21,11,44,10,1,0.11,40,857,1472362
22,11,44,10,1,0.12,40,1468,1472362
23,11,44,11,1,0,40,2039,1472362
24,11,44,11,1,0.11,40,738,1472362
25,11,44,11,1,0.12,40,1301,1472362
26,11,44,1,1,0,40,609,1472362
27,11,44,1,1,0.11,40,285,1472362
28,11,44,1,1,0.12,40,324,1472362
29,11,44,2,1,0,40,403,1472362
30,11,44,2,1,0.11,40,200,1472362
31,11,44,2,1,0.12,40,203,1472362
32,11,44,4,1,0,40,403,1472362
33,11,44,4,1,0.11,40,200,1472362
34,11,44,4,1,0.12,40,203,1472362
35,11,44,5,1,0,40,31,1472362
36,11,44,5,1,0.11,40,17,1472362
37,11,44,5,1,0.12,40,14,1472362
38,11,44,6,1,0,40,175,1472362
39,11,44,6,1,0.11,40,68,1472362
40,11,44,6,1,0.12,40,107,1472362
41,11,44,7,1,0,40,31,1472362
42,11,44,7,1,0.11,40,17,1472362
43,11,44,7,1,0.12,40,14,1472362
44,11,44,10,1,0.11,40,733,1472362
45,11,44,11,1,0,40,1125,1472362
46,11,44,12,1,0,40,99,1472362
47,11,44,12,1,0.11,40,26,1472362
48,11,44,12,1,0.12,40,73,1472362
49,11,44,1,1,0,40,979,1472362
50,11,44,1,1,0.11,40,294,1472362
1,12,44,1,1,0,40,742,1472362
2,12,44,1,1,0.11,40,376,1472362
3,12,44,1,1,0.12,40,366,1472362
4,12,44,2,1,0,40,475,1472362
5,12,44,2,1,0.11,40,241,1472362
6,12,44,2,1,0.12,40,234,1472362
7,12,44,4,1,0,40,475,1472362
8,12,44,4,1,0.11,40,241,1472362
9,12,44,4,1,0.12,40,234,1472362
10,12,44,5,1,0,40,42,1472362
11,12,44,5,1,0.11,40,32,1472362
12,12,44,5,1,0.12,40,10,1472362
13,12,44,6,1,0,40,225,1472362
14,12,44,6,1,0.11,40,103,1472362
15,12,44,6,1,0.12,40,122,1472362
16,12,44,7,1,0,40,78,1472362
17,12,44,7,1,0.11,40,56,1472362
18,12,44,7,1,0.12,40,22,1472362
19,12,44,8,1,0,40,400,1472362
20,12,44,10,1,0,40,2325,1472362
21,12,44,10,1,0.11,40,857,1472362
22,12,44,10,1,0.12,40,1468,1472362
23,12,44,11,1,0,40,2039,1472362
24,12,44,11,1,0.11,40,738,1472362
25,12,44,11,1,0.12,40,1301,1472362
26,12,44,1,1,0,40,609,1472362
27,12,44,1,1,0.11,40,285,1472362
28,12,44,1,1,0.12,40,324,1472362
29,12,44,2,1,0,40,403,1472362
30,12,44,2,1,0.11,40,200,1472362
31,12,44,2,1,0.12,40,203,1472362
32,12,44,4,1,0,40,403,1472362
33,12,44,4,1,0.11,40,200,1472362
34,12,44,4,1,0.12,40,203,1472362
35,12,44,5,1,0,40,31,1472362
36,12,44,5,1,0.11,40,17,1472362
37,12,44,5,1,0.12,40,14,1472362
38,12,44,6,1,0,40,175,1472362
39,12,44,6,1,0.11,40,68,1472362
40,12,44,6,1,0.12,40,107,1472362
41,12,44,7,1,0,40,31,1472362
42,12,44,7,1,0.11,40,17,1472362
43,12,44,7,1,0.12,40,14,1472362
44,12,44,10,1,0.11,40,733,1472362
45,12,44,11,1,0,40,1125,1472362
46,12,44,12,1,0,40,99,1472362
47,12,44,12,1,0.11,40,26,1472362
48,12,44,12,1,0.12,40,73,1472362
49,12,44,1,1,0,40,979,1472362
50,12,44,1,1,0.11,40,294,1472362
1,13,44,1,1,0,40,742,1472362
2,13,44,1,1,0.11,40,376,1472362
3,13,44,1,1,0.12,40,366,1472362
4,13,44,2,1,0,40,475,1472362
5,13,44,2,1,0.11,40,241,1472362
6,13,44,2,1,0.12,40,234,1472362
7,13,44,4,1,0,40,475,1472362
8,13,44,4,1,0.11,40,241,1472362
9,13,44,4,1,0.12,40,234,1472362
10,13,44,5,1,0,40,42,1472362
11,13,44,5,1,0.11,40,32,1472362
12,13,44,5,1,0.12,40,10,1472362
13,13,44,6,1,0,40,225,1472362
14,13,44,6,1,0.11,40,103,1472362
15,13,44,6,1,0.12,40,122,1472362
16,13,44,7,1,0,40,78,1472362
17,13,44,7,1,0.11,40,56,1472362
18,13,44,7,1,0.12,40,22,1472362
19,13,44,8,1,0,40,400,1472362
20,13,44,10,1,0,40,2325,1472362
21,13,44,10,1,0.11,40,857,1472362
22,13,44,10,1,0.12,40,1468,1472362
23,13,44,11,1,0,40,2039,1472362
24,13,44,11,1,0.11,40,738,1472362
25,13,44,11,1,0.12,40,1301,1472362
26,13,44,1,1,0,40,609,1472362
27,13,44,1,1,0.11,40,285,1472362
28,13,44,1,1,0.12,40,324,1472362
29,13,44,2,1,0,40,403,1472362
30,13,44,2,1,0.11,40,200,1472362
31,13,44,2,1,0.12,40,203,1472362
32,13,44,4,1,0,40,403,1472362
33,13,44,4,1,0.11,40,200,1472362
34,13,44,4,1,0.12,40,203,1472362
35,13,44,5,1,0,40,31,1472362
36,13,44,5,1,0.11,40,17,1472362
37,13,44,5,1,0.12,40,14,1472362
38,13,44,6,1,0,40,175,1472362
39,13,44,6,1,0.11,40,68,1472362
40,13,44,6,1,0.12,40,107,1472362
41,13,44,7,1,0,40,31,1472362
42,13,44,7,1,0.11,40,17,1472362
43,13,44,7,1,0.12,40,14,1472362
44,13,44,10,1,0.11,40,733,1472362
45,13,44,11,1,0,40,1125,1472362
46,13,44,12,1,0,40,99,1472362
47,13,44,12,1,0.11,40,26,1472362
48,13,44,12,1,0.12,40,73,1472362
49,13,44,1,1,0,40,979,1472362
50,13,44,1,1,0.11,40,294,1472362
1,14,44,1,1,0,40,742,1472362
2,14,44,1,1,0.11,40,376,1472362
3,14,44,1,1,0.12,40,366,1472362
4,14,44,2,1,0,40,475,1472362
5,14,44,2,1,0.11,40,241,1472362
6,14,44,2,1,0.12,40,234,1472362
7,14,44,4,1,0,40,475,1472362
8,14,44,4,1,0.11,40,241,1472362
9,14,44,4,1,0.12,40,234,1472362
10,14,44,5,1,0,40,42,1472362
11,14,44,5,1,0.11,40,32,1472362
12,14,44,5,1,0.12,40,10,1472362
13,14,44,6,1,0,40,225,1472362
14,14,44,6,1,0.11,40,103,1472362
15,14,44,6,1,0.12,40,122,1472362
16,14,44,7,1,0,40,78,1472362
17,14,44,7,1,0.11,40,56,1472362
18,14,44,7,1,0.12,40,22,1472362
19,14,44,8,1,0,40,400,1472362
20,14,44,10,1,0,40,2325,1472362
21,14,44,10,1,0.11,40,857,1472362
22,14,44,10,1,0.12,40,1468,1472362
23,14,44,11,1,0,40,2039,1472362
24,14,44,11,1,0.11,40,738,1472362
25,14,44,11,1,0.12,40,1301,1472362
26,14,44,1,1,0,40,609,1472362
27,14,44,1,1,0.11,40,285,1472362
28,14,44,1,1,0.12,40,324,1472362
29,14,44,2,1,0,40,403,1472362
30,14,44,2,1,0.11,40,200,1472362
31,14,44,2,1,0.12,40,203,1472362
32,14,44,4,1,0,40,403,1472362
33,14,44,4,1,0.11,40,200,1472362
34,14,44,4,1,0.12,40,203,1472362
35,14,44,5,1,0,40,31,1472362
36,14,44,5,1,0.11,40,17,1472362
37,14,44,5,1,0.12,40,14,1472362
38,14,44,6,1,0,40,175,1472362
39,14,44,6,1,0.11,40,68,1472362
40,14,44,6,1,0.12,40,107,1472362
41,14,44,7,1,0,40,31,1472362
42,14,44,7,1,0.11,40,17,1472362
43,14,44,7,1,0.12,40,14,1472362
44,14,44,10,1,0.11,40,733,1472362
45,14,44,11,1,0,40,1125,1472362
46,14,44,12,1,0,40,99,1472362
47,14,44,12,1,0.11,40,26,1472362
48,14,44,12,1,0.12,40,73,1472362
49,14,44,1,1,0,40,979,1472362
50,14,44,1,1,0.11,40,294,1472362
1,15,44,1,1,0,40,742,1472362
2,15,44,1,1,0.11,40,376,1472362
3,15,44,1,1,0.12,40,366,1472362
4,15,44,2,1,0,40,475,1472362
5,15,44,2,1,0.11,40,241,1472362
6,15,44,2,1,0.12,40,234,1472362
7,15,44,4,1,0,40,475,1472362
8,15,44,4,1,0.11,40,241,1472362
9,15,44,4,1,0.12,40,234,1472362
10,15,44,5,1,0,40,42,1472362
11,15,44,5,1,0.11,40,32,1472362
12,15,44,5,1,0.12,40,10,1472362
13,15,44,6,1,0,40,225,1472362
14,15,44,6,1,0.11,40,103,1472362
15,15,44,6,1,0.12,40,122,1472362
16,15,44,7,1,0,40,78,1472362
17,15,44,7,1,0.11,40,56,1472362
18,15,44,7,1,0.12,40,22,1472362
19,15,44,8,1,0,40,400,1472362
20,15,44,10,1,0,40,2325,1472362
21,15,44,10,1,0.11,40,857,1472362
22,15,44,10,1,0.12,40,1468,1472362
23,15,44,11,1,0,40,2039,1472362
24,15,44,11,1,0.11,40,738,1472362
25,15,44,11,1,0.12,40,1301,1472362
26,15,44,1,1,0,40,609,1472362
27,15,44,1,1,0.11,40,285,1472362
28,15,44,1,1,0.12,40,324,1472362
29,15,44,2,1,0,40,403,1472362
30,15,44,2,1,0.11,40,200,1472362
31,15,44,2,1,0.12,40,203,1472362
32,15,44,4,1,0,40,403,1472362
33,15,44,4,1,0.11,40,200,1472362
34,15,44,4,1,0.12,40,203,1472362
35,15,44,5,1,0,40,31,1472362
36,15,44,5,1,0.11,40,17,1472362
37,15,44,5,1,0.12,40,14,1472362
38,15,44,6,1,0,40,175,1472362
39,15,44,6,1,0.11,40,68,1472362
40,15,44,6,1,0.12,40,107,1472362
41,15,44,7,1,0,40,31,1472362
42,15,44,7,1,0.11,40,17,1472362
43,15,44,7,1,0.12,40,14,1472362
44,15,44,10,1,0.11,40,733,1472362
45,15,44,11,1,0,40,1125,1472362
46,15,44,12,1,0,40,99,1472362
47,15,44,12,1,0.11,40,26,1472362
48,15,44,12,1,0.12,40,73,1472362
49,15,44,1,1,0,40,979,1472362
50,15,44,1,1,0.11,40,294,1472362
1,16,44,1,1,0,40,742,1472362
2,16,44,1,1,0.11,40,376,1472362
3,16,44,1,1,0.12,40,366,1472362
4,16,44,2,1,0,40,475,1472362
5,16,44,2,1,0.11,40,241,1472362
6,16,44,2,1,0.12,40,234,1472362
7,16,44,4,1,0,40,475,1472362
8,16,44,4,1,0.11,40,241,1472362
9,16,44,4,1,0.12,40,234,1472362
10,16,44,5,1,0,40,42,1472362
11,16,44,5,1,0.11,40,32,1472362
12,16,44,5,1,0.12,40,10,1472362
13,16,44,6,1,0,40,225,1472362
14,16,44,6,1,0.11,40,103,1472362
15,16,44,6,1,0.12,40,122,1472362
16,16,44,7,1,0,40,78,1472362
17,16,44,7,1,0.11,40,56,1472362
18,16,44,7,1,0.12,40,22,1472362
19,16,44,8,1,0,40,400,1472362
20,16,44,10,1,0,40,2325,1472362
21,16,44,10,1,0.11,40,857,1472362
22,16,44,10,1,0.12,40,1468,1472362
23,16,44,11,1,0,40,2039,1472362
24,16,44,11,1,0.11,40,738,1472362
25,16,44,11,1,0.12,40,1301,1472362
26,16,44,1,1,0,40,609,1472362
27,16,44,1,1,0.11,40,285,1472362
28,16,44,1,1,0.12,40,324,1472362
29,16,44,2,1,0,40,403,1472362
30,16,44,2,1,0.11,40,200,1472362
31,16,44,2,1,0.12,40,203,1472362
32,16,44,4,1,0,40,403,1472362
33,16,44,4,1,0.11,40,200,1472362
34,16,44,4,1,0.12,40,203,1472362
35,16,44,5,1,0,40,31,1472362
36,16,44,5,1,0.11,40,17,1472362
37,16,44,5,1,0.12,40,14,1472362
38,16,44,6,1,0,40,175,1472362
39,16,44,6,1,0.11,40,68,1472362
40,16,44,6,1,0.12,40,107,1472362
41,16,44,7,1,0,40,31,1472362
42,16,44,7,1,0.11,40,17,1472362
43,16,44,7,1,0.12,40,14,1472362
44,16,44,10,1,0.11,40,733,1472362
45,16,44,11,1,0,40,1125,1472362
46,16,44,12,1,0,40,99,1472362
47,16,44,12,1,0.11,40,26,1472362
48,16,44,12,1,0.12,40,73,1472362
49,16,44,1,1,0,40,979,1472362
50,16,44,1,1,0.11,40,294,1472362
1,17,44,1,1,0,40,742,1472362
2,17,44,1,1,0.11,40,376,1472362
3,17,44,1,1,0.12,40,366,1472362
4,17,44,2,1,0,40,475,1472362
5,17,44,2,1,0.11,40,241,1472362
6,17,44,2,1,0.12,40,234,1472362
7,17,44,4,1,0,40,475,1472362
8,17,44,4,1,0.11,40,241,1472362
9,17,44,4,1,0.12,40,234,1472362
10,17,44,5,1,0,40,42,1472362
11,17,44,5,1,0.11,40,32,1472362
12,17,44,5,1,0.12,40,10,1472362
13,17,44,6,1,0,40,225,1472362
14,17,44,6,1,0.11,40,103,1472362
15,17,44,6,1,0.12,40,122,1472362
16,17,44,7,1,0,40,78,1472362
17,17,44,7,1,0.11,40,56,1472362
18,17,44,7,1,0.12,40,22,1472362
19,17,44,8,1,0,40,400,1472362
20,17,44,10,1,0,40,2325,1472362
21,17,44,10,1,0.11,40,857,1472362
22,17,44,10,1,0.12,40,1468,1472362
23,17,44,11,1,0,40,2039,1472362
24,17,44,11,1,0.11,40,738,1472362
25,17,44,11,1,0.12,40,1301,1472362
26,17,44,1,1,0,40,609,1472362
27,17,44,1,1,0.11,40,285,1472362
28,17,44,1,1,0.12,40,324,1472362
29,17,44,2,1,0,40,403,1472362
30,17,44,2,1,0.11,40,200,1472362
31,17,44,2,1,0.12,40,203,1472362
32,17,44,4,1,0,40,403,1472362
33,17,44,4,1,0.11,40,200,1472362
34,17,44,4,1,0.12,40,203,1472362
35,17,44,5,1,0,40,31,1472362
36,17,44,5,1,0.11,40,17,1472362
37,17,44,5,1,0.12,40,14,1472362
38,17,44,6,1,0,40,175,1472362
39,17,44,6,1,0.11,40,68,1472362
40,17,44,6,1,0.12,40,107,1472362
41,17,44,7,1,0,40,31,1472362
42,17,44,7,1,0.11,40,17,1472362
43,17,44,7,1,0.12,40,14,1472362
44,17,44,10,1,0.11,40,733,1472362
45,17,44,11,1,0,40,1125,1472362
46,17,44,12,1,0,40,99,1472362
47,17,44,12,1,0.11,40,26,1472362
48,17,44,12,1,0.12,40,73,1472362
49,17,44,1,1,0,40,979,1472362
50,17,44,1,1,0.11,40,294,1472362
1,18,44,1,1,0,40,742,1472362
2,18,44,1,1,0.11,40,376,1472362
3,18,44,1,1,0.12,40,366,1472362
4,18,44,2,1,0,40,475,1472362
5,18,44,2,1,0.11,40,241,1472362
6,18,44,2,1,0.12,40,234,1472362
7,18,44,4,1,0,40,475,1472362
8,18,44,4,1,0.11,40,241,1472362
9,18,44,4,1,0.12,40,234,1472362
10,18,44,5,1,0,40,42,1472362
11,18,44,5,1,0.11,40,32,1472362
12,18,44,5,1,0.12,40,10,1472362
13,18,44,6,1,0,40,225,1472362
14,18,44,6,1,0.11,40,103,1472362
15,18,44,6,1,0.12,40,122,1472362
16,18,44,7,1,0,40,78,1472362
17,18,44,7,1,0.11,40,56,1472362
18,18,44,7,1,0.12,40,22,1472362
19,18,44,8,1,0,40,400,1472362
20,18,44,10,1,0,40,2325,1472362
21,18,44,10,1,0.11,40,857,1472362
22,18,44,10,1,0.12,40,1468,1472362
23,18,44,11,1,0,40,2039,1472362
24,18,44,11,1,0.11,40,738,1472362
25,18,44,11,1,0.12,40,1301,1472362
26,18,44,1,1,0,40,609,1472362
27,18,44,1,1,0.11,40,285,1472362
28,18,44,1,1,0.12,40,324,1472362
29,18,44,2,1,0,40,403,1472362
30,18,44,2,1,0.11,40,200,1472362
31,18,44,2,1,0.12,40,203,1472362
32,18,44,4,1,0,40,403,1472362
33,18,44,4,1,0.11,40,200,1472362
34,18,44,4,1,0.12,40,203,1472362
35,18,44,5,1,0,40,31,1472362
36,18,44,5,1,0.11,40,17,1472362
37,18,44,5,1,0.12,40,14,1472362
38,18,44,6,1,0,40,175,1472362
39,18,44,6,1,0.11,40,68,1472362
40,18,44,6,1,0.12,40,107,1472362
41,18,44,7,1,0,40,31,1472362
42,18,44,7,1,0.11,40,17,1472362
43,18,44,7,1,0.12,40,14,1472362
44,18,44,10,1,0.11,40,733,1472362
45,18,44,11,1,0,40,1125,1472362
46,18,44,12,1,0,40,99,1472362
47,18,44,12,1,0.11,40,26,1472362
48,18,44,12,1,0.12,40,73,1472362
49,18,44,1,1,0,40,979,1472362
50,18,44,1,1,0.11,40,294,1472362
1,19,44,1,1,0,40,742,1472362
2,19,44,1,1,0.11,40,376,1472362
3,19,44,1,1,0.12,40,366,1472362
4,19,44,2,1,0,40,475,1472362
5,19,44,2,1,0.11,40,241,1472362
6,19,44,2,1,0.12,40,234,1472362
7,19,44,4,1,0,40,475,1472362
8,19,44,4,1,0.11,40,241,1472362
9,19,44,4,1,0.12,40,234,1472362
10,19,44,5,1,0,40,42,1472362
11,19,44,5,1,0.11,40,32,1472362
12,19,44,5,1,0.12,40,10,1472362
13,19,44,6,1,0,40,225,1472362
14,19,44,6,1,0.11,40,103,1472362
15,19,44,6,1,0.12,40,122,1472362
16,19,44,7,1,0,40,78,1472362
17,19,44,7,1,0.11,40,56,1472362
18,19,44,7,1,0.12,40,22,1472362
19,19,44,8,1,0,40,400,1472362
20,19,44,10,1,0,40,2325,1472362
21,19,44,10,1,0.11,40,857,1472362
22,19,44,10,1,0.12,40,1468,1472362
23,19,44,11,1,0,40,2039,1472362
